#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfamily.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfamily.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfamily.102B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfamily.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD37001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE37001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP37003B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37001B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37006B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC37001B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
gaveatitle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37352;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA37352;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC37352;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD37352;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE37352;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_bodyguard;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_bodyguard_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdiplomatic.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAdiplomatic.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBdiplomatic.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPdiplomatic.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdiplomatic.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAdiplomatic.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBdiplomatic.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdiplomatic.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAdiplomatic.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdiplomatic.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAdiplomatic.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdiplomatic.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAdiplomatic.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_rejected_coalition;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPDEJURKINGCLAIMA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPDEJURKINGCLAIMwildling;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClovers.500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTClovers.500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBlovers.500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClovers.501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAlovers.501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBlovers.501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClovers.502;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAlovers.502;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_disinherited_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73558;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73558;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB73558;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73559;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73559;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_rejected_service;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBplot_event.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIPplot_event.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTCplot_event.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.750;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.750;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBplot_event.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAplot_event.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63000;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63001B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE63001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63010;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63011B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE63011;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63040;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63041B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63052B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE63052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63060;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63061B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE63061;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIP37001REGENT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC66010;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC66020;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC63076;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP63077B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTF63077;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
embargo_cb_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC312002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAEVTDESClifeatcourt.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBEVTDESClifeatcourt.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAEVTDESClifeatcourt.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBEVTDESClifeatcourt.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAEVTDESClifeatcourt.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBEVTDESClifeatcourt.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESClifeatcourt.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
foreign_trainer;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6468;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6468;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6469;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6469;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
declared_incapable;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
declared_incapable_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC61154;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA61154;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB61154;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC61162;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA61162;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB61162;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_unjust_coup;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
declared_relative_insane;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
usurped_relatives_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPMINORDECISIONALLOWWEALTH;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC_TOG_1275;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA_TOG_1275;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB_TOG_1275;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_backed_adventure;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_courtesan_the_seven;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_courtesan_drowned_god;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC50050;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA50050;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB50050;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC50050;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIP50050;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC40200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
executed_lover;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
executed_friend;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCmaintenance.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAmaintenance.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
auto_assign_minor_titles;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
auto_assign_minor_titles_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
auto_assign_minor_titles_STOP;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
auto_assign_minor_titles_STOP_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
STARTauto_assign_minor_titles;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPauto_assign_minor_titles_STOP;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73561B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTF73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTG73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTH73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTI73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTJ73561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIP73561ARTEFACT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73562;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73562;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73563;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73564;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73565;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73566;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_service_rendered;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_unrewarded;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_rewarded;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC1992;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA1992;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_tortured_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_tortured_kin;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_tortured_lover;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_tortured_friend;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC190048;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA190048;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB190048;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC190048;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC451;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_the_bloodroyal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
title_the_bloodroyal_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
blinded_age;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
blinded_age_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_wound_progression_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_wound_progression_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_wound_progression_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_wound_progression_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
take_prisoner_as_wife;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
take_prisoner_as_wife_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_forced_marriage;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_forced_marriage_child;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_forced_marriage_kin;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_forced_marriage_lover;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_forced_marriage_friend;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
torture_prisoner;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
torture_prisoner_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPTORTURE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_50051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_50051B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_50051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_50052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_50052B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_50052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_50052B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTB_50052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPEVT_OPTB_50052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_confessed;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200A;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200C;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200D;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200E;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200F;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200G;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200H;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.200I;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAimprisoned.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPEVTOPTAimprisoned.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_gained_torture_confession;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201A;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201C;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201D;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201E;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201F;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201G;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201H;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCimprisoned.201I;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAimprisoned.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_50053;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_50053;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_cuckold_child;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCmaester.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCmaintenance.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
child;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC1000109000;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC1000109100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA1000109100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC1000109200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA1000109200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
show_me_small_council;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
show_me_small_council_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_maintenance.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_maintenance.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEREGENT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEHAND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMECONSORT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMELAWS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEARMS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMECOIN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMESPYMASTER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEMAESTER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEPRIEST;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMESMALLCOUNCIL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMESHIPS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEJUSTICE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEJUDGE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEADMIRAL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPLISTWARDENS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEWARDENNORTH;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEWARDENEAST;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEWARDENWEST;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCOUNCILNAMEWARDENSOUTH;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_high_valyrian_15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_high_valyrian_15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTB_high_valyrian_15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTC_high_valyrian_15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_high_valyrian_16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_high_valyrian_16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_high_valyrian_17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_high_valyrian_17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_TITLE_high_valyrian_18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_DESC_high_valyrian_18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTA_high_valyrian_18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVT_OPTB_high_valyrian_18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPbecome_dragon_success;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
nick_the_dragon_fake;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
become_dragon_good;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
become_dragon_bad;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
dragon_fake;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
dragon_fake_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC203779;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCdynasty.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
